wiktionary-cldr-merge	spa	http://wiktionary.org/	CC BY-SA
02264601-v	spa:lemma	derrochar	
02264601-v	spa:lemma	despilfarrar	
02264967-v	spa:lemma	hacer	
02264967-v	spa:lemma	balance	
02265979-v	spa:lemma	ahorrar	
02265979-v	spa:lemma	guardar	
02265979-v	spa:lemma	reservar	
02268351-v	spa:lemma	cagar	
02268351-v	spa:lemma	malgastar	
02268351-v	spa:lemma	desperdiciar	
02269143-v	spa:lemma	ahorrar	
02269143-v	spa:lemma	manejar	
02269143-v	spa:lemma	con	
02269143-v	spa:lemma	economía	
02270815-v	spa:lemma	mendigar	
02271137-v	spa:lemma	invertir	
02271137-v	spa:lemma	investir	
02273293-v	spa:lemma	confiscar	
02273293-v	spa:lemma	decomisar	
02274482-v	spa:lemma	usurpar	
02275365-v	spa:lemma	reclamar	
02275365-v	spa:lemma	arrogarse	
02276866-v	spa:lemma	hurtar	
02276866-v	spa:lemma	robar	
02278592-v	spa:lemma	embolsar	
02280132-v	spa:lemma	mantener	
02280132-v	spa:lemma	conservar	
02280869-v	spa:lemma	agotar	
02281093-v	spa:lemma	almacenar	
02282365-v	spa:lemma	almacenar	
02283324-v	spa:lemma	detentar	
02284096-v	spa:lemma	sobornar	
02284096-v	spa:lemma	cohechar	
02284951-v	spa:lemma	reembolsar	
02284951-v	spa:lemma	devolver	
02287618-v	spa:lemma	perder	
02288295-v	spa:lemma	ganar	
02290196-v	spa:lemma	ganar	
02290461-v	spa:lemma	beneficiar	
02290956-v	spa:lemma	beneficiar	
02292535-v	spa:lemma	malversar	
02293321-v	spa:lemma	entregar	
02293321-v	spa:lemma	devolver	
02293321-v	spa:lemma	abandonar	
02293321-v	spa:lemma	pasar	
02293321-v	spa:lemma	el	
02293321-v	spa:lemma	mando	
02294436-v	spa:lemma	repartir	
02294436-v	spa:lemma	asignar	
02295550-v	spa:lemma	dar	
02295550-v	spa:lemma	compartir	
02297142-v	spa:lemma	ofrecer	
02300425-v	spa:lemma	doblar	
02302081-v	spa:lemma	a	
02302081-v	spa:lemma	mal	
02302081-v	spa:lemma	tiempo	
02302081-v	spa:lemma	buena	
02302081-v	spa:lemma	cara	
02304862-v	spa:lemma	racanear	
02304982-v	spa:lemma	acumular	
02304982-v	spa:lemma	amontonar	
02304982-v	spa:lemma	amasar	
02305856-v	spa:lemma	caché	
02307412-v	spa:lemma	multar	
02308552-v	spa:lemma	determinar	
02310007-v	spa:lemma	devolver	
02310328-v	spa:lemma	someter	
02310328-v	spa:lemma	presentar	
02310328-v	spa:lemma	entregar	
02310674-v	spa:lemma	cubrir	
02310855-v	spa:lemma	ahorrar	
02310855-v	spa:lemma	depositar	
02310855-v	spa:lemma	ingresar	
02311387-v	spa:lemma	sacar	
02312186-v	spa:lemma	sobregirar	
02312478-v	spa:lemma	retirar	
02314275-v	spa:lemma	privar	
02315938-v	spa:lemma	heredar	
02316304-v	spa:lemma	renunciar	
02316649-v	spa:lemma	conceder	
02316649-v	spa:lemma	ceder	
02316649-v	spa:lemma	ceder	
02316649-v	spa:lemma	el	
02316649-v	spa:lemma	paso	
02317661-v	spa:lemma	empobrecer	
02318648-v	spa:lemma	enriquecer	
02320903-v	spa:lemma	facturar	
02321757-v	spa:lemma	robar	
02322230-v	spa:lemma	mangar	
02322230-v	spa:lemma	robar	
02322230-v	spa:lemma	hurtar	
02324182-v	spa:lemma	prestar	
02324478-v	spa:lemma	contribuir	
02325736-v	spa:lemma	inmolar	
02325736-v	spa:lemma	sacrificar	
02327200-v	spa:lemma	proveer	
02327200-v	spa:lemma	suministrar	
02327200-v	spa:lemma	proporcionar	
02327200-v	spa:lemma	dotar	
02327200-v	spa:lemma	abastecer	
02332311-v	spa:lemma	subtitular	
02333689-v	spa:lemma	ubicar	
02334867-v	spa:lemma	armar	
02336483-v	spa:lemma	amoblar	
02336483-v	spa:lemma	amueblar	
02340897-v	spa:lemma	amordazar	
02342800-v	spa:lemma	prosperar	
02342800-v	spa:lemma	crecer	
02344381-v	spa:lemma	recompensar	
02344381-v	spa:lemma	pagar	
02344568-v	spa:lemma	saquear	
02345288-v	spa:lemma	saquear	
02345856-v	spa:lemma	contrabandear	
02346136-v	spa:lemma	importar	
02346409-v	spa:lemma	exportar	
02346724-v	spa:lemma	adoptar	
02347220-v	spa:lemma	empeñar	
02349212-v	spa:lemma	confiar	
02357228-v	spa:lemma	ahorrar	
02360497-v	spa:lemma	cubrir	
02364767-v	spa:lemma	desionizar	
02369390-v	spa:lemma	maniobrar	
02372605-v	spa:lemma	proceder	
02378623-v	spa:lemma	reaccionar	
02379198-v	spa:lemma	abdicar	
02380418-v	spa:lemma	jubilar	
02381397-v	spa:lemma	subir	
02381397-v	spa:lemma	acceder	
02381726-v	spa:lemma	asumir	
02382367-v	spa:lemma	renunciar	
02382367-v	spa:lemma	dimitir	
02384686-v	spa:lemma	invitar	
02384686-v	spa:lemma	convidar	
02385813-v	spa:lemma	elenco	
02387486-v	spa:lemma	educar	
02387486-v	spa:lemma	instruir	
02390949-v	spa:lemma	coronar	
02391193-v	spa:lemma	entronizar	
02391453-v	spa:lemma	destronar	
02393489-v	spa:lemma	cambiar	
02393489-v	spa:lemma	intercambiar	
02393489-v	spa:lemma	canjear	
02395000-v	spa:lemma	proteger	
02395000-v	spa:lemma	apuntar	
02396205-v	spa:lemma	nombrar	
02396205-v	spa:lemma	designar	
02400037-v	spa:lemma	preferir	
02401296-v	spa:lemma	reelegir	
02402825-v	spa:lemma	echar	
02402825-v	spa:lemma	despedir	
02404904-v	spa:lemma	sacar	
02405390-v	spa:lemma	substituir	
02405390-v	spa:lemma	sustituir	
02405390-v	spa:lemma	suplantar	
02406585-v	spa:lemma	suceder	
02408965-v	spa:lemma	implementar	
02409412-v	spa:lemma	contratar	
02409412-v	spa:lemma	emplear	
02410175-v	spa:lemma	seguir	
02410855-v	spa:lemma	trabajar	
02412647-v	spa:lemma	parar	
02412647-v	spa:lemma	hacer	
02412647-v	spa:lemma	la	
02412647-v	spa:lemma	huelga	
02416278-v	spa:lemma	colaborar	
02416751-v	spa:lemma	colaborar	
02418686-v	spa:lemma	jugar	
02421374-v	spa:lemma	liberar	
02423183-v	spa:lemma	permitir	
02423762-v	spa:lemma	suprimir	
02424652-v	spa:lemma	oprimir	
02425337-v	spa:lemma	inaugurar	
02426799-v	spa:lemma	reestablecer	
02427103-v	spa:lemma	establecer	
02427334-v	spa:lemma	abolir	
02427334-v	spa:lemma	suprimir	
02427334-v	spa:lemma	abrogar	
02427334-v	spa:lemma	quitar	
02428924-v	spa:lemma	reunir	
02428924-v	spa:lemma	juntar	
02431971-v	spa:lemma	administrar	
02433123-v	spa:lemma	reorganizar	
02434976-v	spa:lemma	unirse	
02436349-v	spa:lemma	manejar	
02436349-v	spa:lemma	ocuparse	
02437707-v	spa:lemma	hacerse	
02437707-v	spa:lemma	cargo	
02437707-v	spa:lemma	cuidar	
02437905-v	spa:lemma	coordinar	
02439156-v	spa:lemma	atizar	
02439732-v	spa:lemma	navegar	
02440244-v	spa:lemma	encabezar	
02440244-v	spa:lemma	dirigir	
02440244-v	spa:lemma	liderar	
02440486-v	spa:lemma	capitanear	
02441022-v	spa:lemma	controlar	
02443049-v	spa:lemma	manejar	
02445509-v	spa:lemma	dirigir	
02445509-v	spa:lemma	manejar	
02445509-v	spa:lemma	conducir	
02449340-v	spa:lemma	excluir	
02450256-v	spa:lemma	participar	
02451370-v	spa:lemma	estorbar	
02451370-v	spa:lemma	impedir	
02451370-v	spa:lemma	entorpecer	
02452885-v	spa:lemma	impedir	
02452885-v	spa:lemma	prevenir	
02453321-v	spa:lemma	evitar	
02453321-v	spa:lemma	prevenir	
02453692-v	spa:lemma	privilegiar	
02453889-v	spa:lemma	respaldar	
02454835-v	spa:lemma	encuesta	
02454835-v	spa:lemma	encuestas	
02454939-v	spa:lemma	patrullar	
02455407-v	spa:lemma	observar	
02456493-v	spa:lemma	enterrar	
02457058-v	spa:lemma	exhumar	
02457058-v	spa:lemma	desenterrar	
02457233-v	spa:lemma	honrar	
02457825-v	spa:lemma	ningunear	
02458566-v	spa:lemma	llevarse	
02458566-v	spa:lemma	bien	
02461314-v	spa:lemma	votar	
02463141-v	spa:lemma	votar	
02463141-v	spa:lemma	balotar	
02463426-v	spa:lemma	abstenerse	
02463704-v	spa:lemma	correr	
02463704-v	spa:lemma	evadir	
02465494-v	spa:lemma	boicotear	
02466670-v	spa:lemma	legislar	
02467662-v	spa:lemma	repartir	
02467662-v	spa:lemma	dividir	
02467662-v	spa:lemma	desunir	
02469274-v	spa:lemma	astillar	
02472495-v	spa:lemma	inventariar	
02473431-v	spa:lemma	vetar	
02473981-v	spa:lemma	apoderar	
02474239-v	spa:lemma	donar	
02474603-v	spa:lemma	confirmar	
02478059-v	spa:lemma	anular	
02478059-v	spa:lemma	invalidar	
02478584-v	spa:lemma	abrogar	
02478584-v	spa:lemma	derogar	
02479323-v	spa:lemma	entregar	
02480803-v	spa:lemma	encargar	
02481436-v	spa:lemma	legitimar	
02481436-v	spa:lemma	legalizar	
02482425-v	spa:lemma	matar	
02482425-v	spa:lemma	asesinar	
02483000-v	spa:lemma	asesinar	
02483267-v	spa:lemma	ejecutar	
02483267-v	spa:lemma	ajusticiar	
02484049-v	spa:lemma	crucificar	
02484397-v	spa:lemma	linchar	
02484957-v	spa:lemma	freír	
02486822-v	spa:lemma	reunir	
02486822-v	spa:lemma	reunirse	
02488834-v	spa:lemma	casar	
02488834-v	spa:lemma	casarse	
02489456-v	spa:lemma	casar	
02490877-v	spa:lemma	celebrar	
02490877-v	spa:lemma	festejar	
02491851-v	spa:lemma	divertirse	
02491851-v	spa:lemma	fiestar	
02492362-v	spa:lemma	entretener	
02492362-v	spa:lemma	distraer	
02493666-v	spa:lemma	censurar	
02494047-v	spa:lemma	lanzar	
02494356-v	spa:lemma	encarcelar	
02494356-v	spa:lemma	aprisionar	
02496498-v	spa:lemma	emancipar	
02496498-v	spa:lemma	manumisión	
02496498-v	spa:lemma	liberación	
02496816-v	spa:lemma	someter	
02497992-v	spa:lemma	hacer	
02497992-v	spa:lemma	comparecer	
02498320-v	spa:lemma	reservar	
02498716-v	spa:lemma	multar	
02499312-v	spa:lemma	exiliar	
02499629-v	spa:lemma	castigar	
02499629-v	spa:lemma	penalizar	
02502536-v	spa:lemma	admitir	
02502536-v	spa:lemma	dar	
02502536-v	spa:lemma	entrada	
02503365-v	spa:lemma	deportar	
02503365-v	spa:lemma	extraditar	
02504562-v	spa:lemma	obligar	
02506546-v	spa:lemma	obligar	
02506546-v	spa:lemma	forzar	
02508245-v	spa:lemma	estigmatizar	
02510337-v	spa:lemma	controlar	
02510337-v	spa:lemma	limitar	
02510337-v	spa:lemma	contener	
02516594-v	spa:lemma	maltratar	
02517827-v	spa:lemma	encorvar	
02517827-v	spa:lemma	inclinarse	
02518161-v	spa:lemma	comportarse	
02519666-v	spa:lemma	portar	
02519666-v	spa:lemma	conducir	
02520509-v	spa:lemma	expiar	
02526085-v	spa:lemma	conseguir	
02526085-v	spa:lemma	lograr	
02526934-v	spa:lemma	culminar	
02527431-v	spa:lemma	trufar	
02527431-v	spa:lemma	escamotear	
02527431-v	spa:lemma	hurtar	
02527431-v	spa:lemma	birlar	
02527431-v	spa:lemma	estafar	
02527431-v	spa:lemma	timar	
02527431-v	spa:lemma	petardear	
02528380-v	spa:lemma	fracasar	
02528380-v	spa:lemma	zozobrar	
02530003-v	spa:lemma	fracasar	
02530003-v	spa:lemma	zozobrar	
02530167-v	spa:lemma	intentar	
02530167-v	spa:lemma	tratar	
02531199-v	spa:lemma	esfuerzo	
02531625-v	spa:lemma	examinar	
02531625-v	spa:lemma	probar	
02531625-v	spa:lemma	testear	
02532595-v	spa:lemma	experimentar	
02532886-v	spa:lemma	probar	
02532886-v	spa:lemma	ensayar	
02532886-v	spa:lemma	experimentar	
02533282-v	spa:lemma	inspeccionar	
02533282-v	spa:lemma	examinar	
02533282-v	spa:lemma	comprobar	
02534936-v	spa:lemma	cortejar	
02534936-v	spa:lemma	pololear	
02534936-v	spa:lemma	jotear	
02536329-v	spa:lemma	manipular	
02536557-v	spa:lemma	influir	
02536557-v	spa:lemma	influenciar	
02537407-v	spa:lemma	traicionar	
02537960-v	spa:lemma	colocar	
02537960-v	spa:lemma	contratar	
02539101-v	spa:lemma	entrometerse	
02539101-v	spa:lemma	inmiscuirse	
02539101-v	spa:lemma	injerirse	
02539788-v	spa:lemma	criar	
02540347-v	spa:lemma	crecer	
02540569-v	spa:lemma	criar	
02540670-v	spa:lemma	servir	
02541251-v	spa:lemma	servir	
02542280-v	spa:lemma	someter	
02542795-v	spa:lemma	obedecer	
02543181-v	spa:lemma	desobedecer	
02543607-v	spa:lemma	socavar	
02543607-v	spa:lemma	sabotear	
02545272-v	spa:lemma	aventura	
02545272-v	spa:lemma	arriesgar	
02545272-v	spa:lemma	poner	
02545272-v	spa:lemma	en	
02545272-v	spa:lemma	peligro	
02545578-v	spa:lemma	arriesgar	
02546075-v	spa:lemma	honrar	
02547225-v	spa:lemma	deshonrar	
02547586-v	spa:lemma	ayudar	
02548893-v	spa:lemma	acelerar	
02548893-v	spa:lemma	apresurar	
02549211-v	spa:lemma	incitar	
02549847-v	spa:lemma	cuidar	
02549847-v	spa:lemma	ver	
02549847-v	spa:lemma	velar	
02550168-v	spa:lemma	pastorear	
02550296-v	spa:lemma	cuidar	
02550868-v	spa:lemma	salvar	
02550868-v	spa:lemma	rescatar	
02551144-v	spa:lemma	rescatar	
02551602-v	spa:lemma	redimir	
02552052-v	spa:lemma	arreglárselas	
02554422-v	spa:lemma	desarrollar	
02554422-v	spa:lemma	desenvolver	
02554647-v	spa:lemma	espolear	
02554647-v	spa:lemma	incentivar	
02554647-v	spa:lemma	estimular	
02554647-v	spa:lemma	incitar	
02554647-v	spa:lemma	motivar	
02554647-v	spa:lemma	animar	
02554922-v	spa:lemma	promover	
02556817-v	spa:lemma	secundar	
02556817-v	spa:lemma	respaldar	
02556817-v	spa:lemma	sostener	
02557199-v	spa:lemma	bloquear	
02557199-v	spa:lemma	impedir	
02557199-v	spa:lemma	obstruir	
02557199-v	spa:lemma	entorpecer	
02557199-v	spa:lemma	estorbar	
02558172-v	spa:lemma	frustrar	
02558172-v	spa:lemma	contrariar	
02558703-v	spa:lemma	romperse	
02558703-v	spa:lemma	salpicar	
02558951-v	spa:lemma	desbaratar	
02558951-v	spa:lemma	arruinar	
02559752-v	spa:lemma	parar	
02560767-v	spa:lemma	efectuar	
02561332-v	spa:lemma	utilizar	
02561332-v	spa:lemma	emplear	
02561332-v	spa:lemma	aplicar	
02563327-v	spa:lemma	ejecutar	
02563724-v	spa:lemma	cumplir	
02563724-v	spa:lemma	completar	
02565272-v	spa:lemma	rehabilitar	
02565687-v	spa:lemma	pecar	
02565687-v	spa:lemma	ofender	
02566227-v	spa:lemma	meter	
02566227-v	spa:lemma	la	
02566227-v	spa:lemma	pata	
02566528-v	spa:lemma	violar	
02567519-v	spa:lemma	violar	
02568065-v	spa:lemma	profanar	
02568065-v	spa:lemma	desecrar	
02568392-v	spa:lemma	sodomizar	
02568572-v	spa:lemma	sodomizar	
02568672-v	spa:lemma	practicar	
02570267-v	spa:lemma	malcriar	
02570267-v	spa:lemma	consentir	
02570267-v	spa:lemma	chiquear	
02570267-v	spa:lemma	mimar	
02570267-v	spa:lemma	regalonear	
02571511-v	spa:lemma	robar	
02572119-v	spa:lemma	engañar	
02572119-v	spa:lemma	estafar	
02572119-v	spa:lemma	timar	
02572119-v	spa:lemma	petardear	
02572119-v	spa:lemma	defraudar	
02573275-v	spa:lemma	arrancar	
02575082-v	spa:lemma	burlar	
02575082-v	spa:lemma	engañar	
02576503-v	spa:lemma	engañar	
02576921-v	spa:lemma	falsear	
02577877-v	spa:lemma	cebar	
02579447-v	spa:lemma	corromper	
02580577-v	spa:lemma	prostituirse	
02582615-v	spa:lemma	cometer	
02583958-v	spa:lemma	amotinarse	
02584097-v	spa:lemma	abandonar	
02585050-v	spa:lemma	despertar	
02585050-v	spa:lemma	provocar	
02585050-v	spa:lemma	excitar	
02585050-v	spa:lemma	fomentar	
02586458-v	spa:lemma	encantar	
02586458-v	spa:lemma	hechizar	
02586619-v	spa:lemma	mandar	
02586619-v	spa:lemma	gobernar	
02587375-v	spa:lemma	reinar	
02589245-v	spa:lemma	relacionar	
02590072-v	spa:lemma	cambiar	
02590072-v	spa:lemma	planes	
02593790-v	spa:lemma	coronar	
02596113-v	spa:lemma	conocer	
02599004-v	spa:lemma	escapar	
02603699-v	spa:lemma	ser	
02603699-v	spa:lemma	existir	
02603699-v	spa:lemma	haber	
02604477-v	spa:lemma	coexistir	
02604760-v	spa:lemma	ser	
02604760-v	spa:lemma	estar	
02609764-v	spa:lemma	acabar	
02609764-v	spa:lemma	terminar	
02609764-v	spa:lemma	finalizar	
02609764-v	spa:lemma	finir	
02612762-v	spa:lemma	asistir	
02614387-v	spa:lemma	vivir	
02616713-v	spa:lemma	sobrevivir	
02619612-v	spa:lemma	tener	
02619612-v	spa:lemma	sentido	
02619612-v	spa:lemma	ser	
02619612-v	spa:lemma	lógico	
02619739-v	spa:lemma	sobrevivir	
02619924-v	spa:lemma	sobrevivir	
02621133-v	spa:lemma	hacer	
02622637-v	spa:lemma	articularse	
02624263-v	spa:lemma	surgir	
02624263-v	spa:lemma	provenir	
02626604-v	spa:lemma	volver	
02626604-v	spa:lemma	hacer	
02626604-v	spa:lemma	convertir	
02626604-v	spa:lemma	llegar	
02626604-v	spa:lemma	a	
02626604-v	spa:lemma	ser	
02627934-v	spa:lemma	requerir	
02627934-v	spa:lemma	necesitar	
02629390-v	spa:lemma	descartar	
02629535-v	spa:lemma	contener	
02629793-v	spa:lemma	abarcar	
02629793-v	spa:lemma	englobar	
02632035-v	spa:lemma	fosforescer	
02632353-v	spa:lemma	faltar	
02632353-v	spa:lemma	carecer	
02633534-v	spa:lemma	corresponder	
02634133-v	spa:lemma	resultar	
02634265-v	spa:lemma	seguirse	
02634265-v	spa:lemma	resultar	
02634808-v	spa:lemma	conllevar	
02635189-v	spa:lemma	implicar	
02640053-v	spa:lemma	acechar	
02640440-v	spa:lemma	vacilar	
02640440-v	spa:lemma	dudar	
02641463-v	spa:lemma	esperar	
02641463-v	spa:lemma	aguardar	
02642610-v	spa:lemma	procrastinar	
02642814-v	spa:lemma	perecear	
02645839-v	spa:lemma	importar	
02646378-v	spa:lemma	merecer	
02649712-v	spa:lemma	ocupar	
02649712-v	spa:lemma	okupar	
02649830-v	spa:lemma	habitar	
02649830-v	spa:lemma	morar	
02649830-v	spa:lemma	vivir	
02653706-v	spa:lemma	pertenecer	
02653996-v	spa:lemma	acampar	
02654947-v	spa:lemma	anidar	
02655135-v	spa:lemma	estar	
02660442-v	spa:lemma	coincidir	
02661252-v	spa:lemma	desviar	
02663141-v	spa:lemma	desmentir	
02663340-v	spa:lemma	respaldar	
02663340-v	spa:lemma	sustentar	
02665282-v	spa:lemma	asemejar	
02665282-v	spa:lemma	semejar	
02666531-v	spa:lemma	contrabalancear	
02666882-v	spa:lemma	contrastar	
02669477-v	spa:lemma	exceder	
02671880-v	spa:lemma	satisfacer	
02671880-v	spa:lemma	cumplir	
02672187-v	spa:lemma	igualar	
02673965-v	spa:lemma	sobresalir	
02673965-v	spa:lemma	distinguirse	
02674879-v	spa:lemma	imitar	
02675067-v	spa:lemma	remedar	
02675067-v	spa:lemma	imitar	
02676496-v	spa:lemma	centrar	
02678438-v	spa:lemma	preocupar	
02678663-v	spa:lemma	interesar	
02680814-v	spa:lemma	dejar	
02680814-v	spa:lemma	parar	
02684924-v	spa:lemma	seguir	
02684924-v	spa:lemma	continuar	
02685390-v	spa:lemma	abarcar	
02686471-v	spa:lemma	llevar	
02687385-v	spa:lemma	liderar	
02687385-v	spa:lemma	ir	
02687385-v	spa:lemma	a	
02687385-v	spa:lemma	la	
02687385-v	spa:lemma	cabeza	
02687385-v	spa:lemma	ir	
02687385-v	spa:lemma	en	
02687385-v	spa:lemma	cabeza	
02688794-v	spa:lemma	solapar	
02688794-v	spa:lemma	traslapar	
02691489-v	spa:lemma	intervenir	
02691722-v	spa:lemma	despuntar	
02693319-v	spa:lemma	dar	
02693691-v	spa:lemma	encarar	
02693691-v	spa:lemma	mirar	
02696129-v	spa:lemma	otear	
02697120-v	spa:lemma	amenazar	
02697725-v	spa:lemma	personificar	
02697725-v	spa:lemma	encarnar	
02698319-v	spa:lemma	determinar	
02698319-v	spa:lemma	definir	
02698319-v	spa:lemma	definirse	
02699941-v	spa:lemma	convenir	
02700867-v	spa:lemma	contener	
02702508-v	spa:lemma	costar	
02702830-v	spa:lemma	acomodar	
02704617-v	spa:lemma	pesar	
02704928-v	spa:lemma	durar	
02705913-v	spa:lemma	a	
02705913-v	spa:lemma	horcajadas	
02705913-v	spa:lemma	ahorcajarse	
02708707-v	spa:lemma	vacacionar	
02709774-v	spa:lemma	veranear	
02712443-v	spa:lemma	preceder	
02712443-v	spa:lemma	anteceder	
02713372-v	spa:lemma	sobresalir	
02714057-v	spa:lemma	propulsar	
02718015-v	spa:lemma	compensar	
02718178-v	spa:lemma	adherir	
02718178-v	spa:lemma	cumplir	
02718750-v	spa:lemma	boquear	
02720354-v	spa:lemma	seguir	
02721031-v	spa:lemma	incurrir	
02724835-v	spa:lemma	estancar	
02727462-v	spa:lemma	permanecer	
02730813-v	spa:lemma	decir	
02730813-v	spa:lemma	poner	
02731024-v	spa:lemma	quedarse	
02731024-v	spa:lemma	sobrar	
02732401-v	spa:lemma	converger	
02732401-v	spa:lemma	acotar	
02735897-v	spa:lemma	facilitar	
02744280-v	spa:lemma	eclipsar	
02744820-v	spa:lemma	estar	
02745172-v	spa:lemma	añadir	
02750432-v	spa:lemma	rimar	
02756558-v	spa:lemma	llover	
02756558-v	spa:lemma	chaparrón	
02756558-v	spa:lemma	chuzos	
02757475-v	spa:lemma	lloviznar	
02758033-v	spa:lemma	llover	
02758033-v	spa:lemma	a	
02758033-v	spa:lemma	cántaros	
02758977-v	spa:lemma	nevar	
02759115-v	spa:lemma	granizar	
02759614-v	spa:lemma	encender	
02760139-v	spa:lemma	pegar	
02760139-v	spa:lemma	fuego	
02760139-v	spa:lemma	a	
02760139-v	spa:lemma	encender	
02760139-v	spa:lemma	alumbrar	
02761372-v	spa:lemma	encender	
02761897-v	spa:lemma	apagar	
02761897-v	spa:lemma	extinguir	
02763609-v	spa:lemma	parpadear	
02763609-v	spa:lemma	titilar	
02763740-v	spa:lemma	brillar	
02763740-v	spa:lemma	lucir	
02764765-v	spa:lemma	titilar	
02767308-v	spa:lemma	emitir	
02767922-v	spa:lemma	humear	
02770535-v	spa:lemma	tronar	
02771169-v	spa:lemma	despejarse	
02771169-v	spa:lemma	aclararse	
00032497-a	als:lemma	atletik	
00035465-a	als:lemma	vepror	
00069948-a	als:lemma	artistik	
00082241-a	als:lemma	agresiv	
00095280-a	als:lemma	vdekur	
00098933-a	als:lemma	artezian	
00120252-a	als:lemma	frymor	
00120574-a	als:lemma	paemër	
00181476-a	als:lemma	automatik	
00210848-a	als:lemma	tullac	
00227507-a	als:lemma	më	
00227507-a	als:lemma	i	
00227507-a	als:lemma	miri	
00234378-a	als:lemma	njëdrejtimësh	
00268869-a	als:lemma	kristalin	
00292937-a	als:lemma	zënë	
00294579-a	als:lemma	përtac	
00294579-a	als:lemma	dembel	
00361125-a	als:lemma	virgjër	
00370869-a	als:lemma	kaltër	
00372111-a	als:lemma	zeshkan	
00372111-a	als:lemma	bojë	
00372111-a	als:lemma	kafe	
00375969-a	als:lemma	gjelbër	
00385756-a	als:lemma	verdhë	
00389310-a	als:lemma	hirtë	
00392812-a	als:lemma	zi	
00393105-a	als:lemma	bardhë	
00395626-a	als:lemma	kuq	
00402419-a	als:lemma	shumëngjyrësh	
00405879-a	als:lemma	e	
00405879-a	als:lemma	celet	
00417413-a	als:lemma	i	
00417413-a	als:lemma	pastër	
00431774-a	als:lemma	tejdukshëm	
00431774-a	als:lemma	kristalin	
00457998-a	als:lemma	lakuriq	
00457998-a	als:lemma	gollomësh	
00464513-a	als:lemma	logjik	
00477896-a	als:lemma	qetësuese	
00494622-a	als:lemma	njëjës	
00526984-a	als:lemma	mbarëkombëtar	
00526984-a	als:lemma	gjithëkombëtar	
00533452-a	als:lemma	kuptueshëm	
00533851-a	als:lemma	pakuptueshëm	
00610532-a	als:lemma	bërthamor	
00631391-a	als:lemma	drejtë	
00644839-a	als:lemma	besueshëm	
00681930-a	als:lemma	i	
