# Wiktionary	nav	http://wiktionary.org/	CC BY-SA
01548301-n	nav:lemma	chʼiyíítʼogii
01550172-n	nav:lemma	tsįyaatsiiłchííʼ
01558993-n	nav:lemma	téél
01558993-n	nav:lemma	halchíʼí
01559639-n	nav:lemma	kʼaiʼbisii
01562014-n	nav:lemma	dóliiłchííʼ
01568892-n	nav:lemma	tsídiiłtsooí
01571126-n	nav:lemma	tsídii
01571126-n	nav:lemma	bitʼaʼ
01571126-n	nav:lemma	hózhóón
01573074-n	nav:lemma	tsiiyah
01573074-n	nav:lemma	wozhii
01575117-n	nav:lemma	chʼagiiłbáhí
01579028-n	nav:lemma	gáagii
01579260-n	nav:lemma	zhį́ʼii
01580077-n	nav:lemma	tʼádootłʼizhii
01580077-n	nav:lemma	joogii
01580870-n	nav:lemma	joogii
01582220-n	nav:lemma	ąąʼąʼii
01590583-n	nav:lemma	tsin
01590583-n	nav:lemma	yąąh
01590583-n	nav:lemma	dzootʼihí
01594372-n	nav:lemma	táshchozhii
01594787-n	nav:lemma	táshchozhiiłchííʼ
01606522-n	nav:lemma	giníłbáhí
01606978-n	nav:lemma	tsįyaalzhahí
01610955-n	nav:lemma	giní
01611800-n	nav:lemma	hakʼaz
01611800-n	nav:lemma	giníłgaii
01612275-n	nav:lemma	chʼilhaatʼaʼii
01613294-n	nav:lemma	atsá
01614038-n	nav:lemma	Shádiʼááhdę́ę́ʼ
01614038-n	nav:lemma	atsátsoh
01614343-n	nav:lemma	atsátsoh
01616086-n	nav:lemma	táłkááʼ
01616086-n	nav:lemma	naalzheehí
01616318-n	nav:lemma	jeeshóóʼ
01617095-n	nav:lemma	tsétah
01617095-n	nav:lemma	jeeshóóʼ
01617095-n	nav:lemma	łibáhí
01617443-n	nav:lemma	hashtłʼish
01617443-n	nav:lemma	jeeshóóʼ
01619536-n	nav:lemma	jeeshóóʼ
01621127-n	nav:lemma	néʼéshjaaʼ
01622483-n	nav:lemma	néʼéshjaatsoh
01625562-n	nav:lemma	biniiʼłigaii
01627424-n	nav:lemma	biyáázh
01627424-n	nav:lemma	tsʼǫʼasánígíí
01629276-n	nav:lemma	tsxilghááh
01639765-n	nav:lemma	chʼał
01639765-n	nav:lemma	chʼał
01639765-n	nav:lemma	dichʼízhí
01641577-n	nav:lemma	chʼał
01641577-n	nav:lemma	nineezí
01655344-n	nav:lemma	łeeyiʼ
01655344-n	nav:lemma	chʼoshtsoh
01655344-n	nav:lemma	binááʼ
01655344-n	nav:lemma	hólónígíí
01661091-n	nav:lemma	naaldlooshii
01661091-n	nav:lemma	dadichʼízhii
01662784-n	nav:lemma	chʼééh
01662784-n	nav:lemma	digháhii
01662784-n	nav:lemma	tsisteeł
01663401-n	nav:lemma	tééh
01663401-n	nav:lemma	tsisteeł
01665541-n	nav:lemma	táłtłʼááh
01665541-n	nav:lemma	tsisteełtsoh
01665932-n	nav:lemma	tsisteeł
01665932-n	nav:lemma	hashkéhé
01670092-n	nav:lemma	chʼééh
01670092-n	nav:lemma	digháhii
01674464-n	nav:lemma	naʼashǫ́ʼii
01677366-n	nav:lemma	naʼashǫ́ʼiitsoh
01677366-n	nav:lemma	dootłʼizhígíí
01678343-n	nav:lemma	tsékʼi
01678343-n	nav:lemma	naʼazólii
01683201-n	nav:lemma	naʼashǫ́ʼii
01683201-n	nav:lemma	bijáád
01683201-n	nav:lemma	ádinígíí
01692333-n	nav:lemma	tiníléí
01693783-n	nav:lemma	naʼashǫ́ʼii
01693783-n	nav:lemma	łahgo
01693783-n	nav:lemma	ánééhé
01695060-n	nav:lemma	tiníléítsoh
01697178-n	nav:lemma	táłkááʼ
01697178-n	nav:lemma	tsʼin
01699040-n	nav:lemma	bitseeʼ
01699040-n	nav:lemma	yee
01699040-n	nav:lemma	adiłhałii
01699040-n	nav:lemma	yázhí
01699831-n	nav:lemma	naayééʼ
01726692-n	nav:lemma	tłʼiish
01726692-n	nav:lemma	naʼashǫ́ʼii
01747885-n	nav:lemma	tłʼiish
01747885-n	nav:lemma	bikʼós
01747885-n	nav:lemma	niteelígíí
01754876-n	nav:lemma	tłʼiish
01754876-n	nav:lemma	anį́ʼní
01754876-n	nav:lemma	naʼashǫ́ʼii
01754876-n	nav:lemma	ánínígíí
01769347-n	nav:lemma	chʼosh
01769347-n	nav:lemma	bijáád
01769347-n	nav:lemma	tseebíhígíí
01770081-n	nav:lemma	naʼashjéʼii
01770081-n	nav:lemma	jáádnézí
01770081-n	nav:lemma	naʼashjéʼii
01770081-n	nav:lemma	tsiizisí
01770393-n	nav:lemma	séigoʼ
01770795-n	nav:lemma	séigoʼchilí
01770795-n	nav:lemma	bitseeʼ
01770795-n	nav:lemma	ádinígíí
01772222-n	nav:lemma	naʼashjéʼii
01774384-n	nav:lemma	naʼashjéʼii
01774384-n	nav:lemma	bijéí
01774384-n	nav:lemma	dah
01774384-n	nav:lemma	łichíiʼii
01774384-n	nav:lemma	naʼashjéʼii
01774384-n	nav:lemma	diłhiłí
01774750-n	nav:lemma	naałʼashí
01776313-n	nav:lemma	yaaʼ
01779629-n	nav:lemma	yaaʼ
01784675-n	nav:lemma	jááłánii
01784675-n	nav:lemma	jáád
01784675-n	nav:lemma	łánii
01786646-n	nav:lemma	jááłánii
01786646-n	nav:lemma	jáád
01786646-n	nav:lemma	łánii
01787006-n	nav:lemma	tónteel
01787006-n	nav:lemma	naʼashjéʼii
01787835-n	nav:lemma	táłtłʼááh
01787835-n	nav:lemma	séigoʼ
01787835-n	nav:lemma	bitsʼaʼígíí
01792158-n	nav:lemma	naaʼahóóhai
01792158-n	nav:lemma	bikąʼii
01794158-n	nav:lemma	tązhii
01803078-n	nav:lemma	zéédzísgaii
01804163-n	nav:lemma	Náátsʼózídę́ę́ʼ
01804163-n	nav:lemma	tsiiłtsooí
01805801-n	nav:lemma	tsídii
01805801-n	nav:lemma	bitseeʼ
01805801-n	nav:lemma	naashchʼąąʼí
01806567-n	nav:lemma	díłdánii
