# Wiktionary	ase	http://wiktionary.org/	CC BY-SA
01775535-v	ase:lemma	ILY@Side-PalmForward
01776952-v	ase:lemma	Open8@NearChest-PalmBack
01776952-v	ase:lemma	8@FromChest-PalmBack
01796582-v	ase:lemma	A@Chest-PalmBack
01796582-v	ase:lemma	CirclesVert
01825237-v	ase:lemma	Claw5@InsideChesthigh-PalmUp-Claw5@InsideChesthigh-PalmUp
01825237-v	ase:lemma	Claw5@NearInsideChesthigh-PalmUp-Claw5@Nea
01828736-v	ase:lemma	OpenB@Chest-PalmBack-OpenB@Trunk-PalmBack
01828736-v	ase:lemma	RoundSurface-RoundSurface
01831531-v	ase:lemma	FlatO@CenterChesthigh-PalmDown-FlatO@SideChesthigh-PalmDown
01831531-v	ase:lemma	FlatO@SideChesthigh-PalmDown-FlatO@Cente
01835496-v	ase:lemma	1@NearHand-FingerUp-1@InsideChesthigh-FingerUp
01835496-v	ase:lemma	1@NearHand-FingerForward-1@DistalInsideChesthigh-Fing
01855606-v	ase:lemma	FlatO@CenterChesthigh-PalmDown-FlatO@SideChesthigh-PalmDown
01855606-v	ase:lemma	FlatO@SideChesthigh-PalmDown-FlatO@Cente
01864230-v	ase:lemma	1@InFinger-PalmDown-OpenB@CenterChesthigh
01864230-v	ase:lemma	1@InFinger-PalmUp-OpenB@CenterChesthigh
01894649-v	ase:lemma	V@NearPalm-FingerDown-OpenB@CenterTrunkhigh-PalmUp
01894649-v	ase:lemma	Sidetoside
01926311-v	ase:lemma	S@SideChesthigh-S@SideChesthigh
01926311-v	ase:lemma	CirclesMidline-CirclesMidline
01963942-v	ase:lemma	V@Palm-FingerDown-OpenB@CenterTrunkhigh-PalmUp
01963942-v	ase:lemma	BentV@NearPalm-FingerDown-OpenB@CenterTrunkhigh-PalmU
01984902-v	ase:lemma	H@BackFinger-FingerAcrossPalmDown-H@CenterChesthigh-PalmDown
02015598-v	ase:lemma	OpenB@CenterChesthigh-PalmDown-OpenB@DistalSideChesthigh-PalmDown
02015598-v	ase:lemma	A@NearSideCheshigh-PalmAcross-A@Ce
02023107-v	ase:lemma	1@FromThumb-FingerUp-1@CenterChesthigh-FingerUp
02023107-v	ase:lemma	1@Thumb-FingerUp-1@CenterChesthigh-FingerUp
02074677-v	ase:lemma	1@InFinger-PalmForward-5@CenterNeckhigh-PalmDown
02074677-v	ase:lemma	1@FromFinger-PalmForward-5@CenterNeckhigh-PalmDown
02074677-v	ase:lemma	1@Palm-PalmDown-5@CenterNeckhigh-PalmDown
02074677-v	ase:lemma	1@FromFinger-PalmDown-5@CenterNeckhigh-PalmDown
02129289-v	ase:lemma	V@Nose-PalmBack
02129289-v	ase:lemma	V@FromNose-PalmBack
02129289-v	ase:lemma	K@Nose-PalmAcross
02129289-v	ase:lemma	K@FromNose-PalmAcross
02134350-v	ase:lemma	Open8@Chest-PalmBack
02134350-v	ase:lemma	Open8@Sternum-PalmBack
02237206-v	ase:lemma	FlatB@FromTrunk-PalmUp
02237206-v	ase:lemma	FlatB@Trunk-PalmUp
02384686-v	ase:lemma	OpenB@DistalSideChesthigh-PalmAcross
02384686-v	ase:lemma	RoundVert
02384686-v	ase:lemma	OpenB@DistalInsideTrunkhigh-PalmUp
02384686-v	ase:lemma	RoundHoriz
02384686-v	ase:lemma	OpenB@N
02409412-v	ase:lemma	OpenB@DistalSideChesthigh-PalmAcross
02409412-v	ase:lemma	RoundVert
02409412-v	ase:lemma	OpenB@DistalInsideTrunkhigh-PalmUp
02409412-v	ase:lemma	RoundHoriz
02409412-v	ase:lemma	OpenB@N
02490877-v	ase:lemma	X@SideChinhigh-X@SideChinhigh
02490877-v	ase:lemma	CirclesHoriz-CirclesHoriz
02530167-v	ase:lemma	A@NearInsideChesthigh-PalmAcross-A@NearInsideChesthigh-PalmAcross
02530167-v	ase:lemma	A@InsideChesthigh-PalmDown-A@Insid
02530167-v	ase:lemma	T@NearInsideChesthigh-PalmAcross-T@NearInsideChesthigh-PalmAcross
02530167-v	ase:lemma	T@InsideChesthigh-PalmDown-T@Insid
02531199-v	ase:lemma	A@NearInsideChesthigh-PalmAcross-A@NearInsideChesthigh-PalmAcross
02531199-v	ase:lemma	A@InsideChesthigh-PalmDown-A@Insid
02600948-v	ase:lemma	1@InFinger-PalmDown-OpenB@CenterChesthigh
02600948-v	ase:lemma	1@InFinger-PalmUp-OpenB@CenterChesthigh
02613860-v	ase:lemma	1@NearFinger-Open8@Center-PalmDown
02613860-v	ase:lemma	Contact
02613860-v	ase:lemma	1@NearFinger-Open8@Center-PalmDown
02641463-v	ase:lemma	Claw5@InsideTrunkhigh-PalmUp-Claw5@InsideTrunkhigh-PalmUp
02641463-v	ase:lemma	Wiggle-Wiggle
02756558-v	ase:lemma	Claw5@SideForeheadhigh-PalmDown-Claw5@SideForeheadhigh-PalmDown
02756558-v	ase:lemma	Claw5@SideChinhigh-PalmDown-Claw5@Si
